Frm_SN,To_SN,Procuct_Id,Sys_Date,Qty,SI,So_Id,Usr_Id
X9L95367600921,X9L95367600960,31010125103,20200416,40,ZJ200414,,12057897
X9L95367602201,X9L95367602240,31010125103,20200416,40,ZJ200414,,12057897
X9L95367600081,X9L95367600120,31010125103,20200416,40,ZJ200414,,12057897
X9L95367600881,X9L95367600920,31010125103,20200416,40,ZJ200414,,12057897
X9L95367601601,X9L95367601640,31010125103,20200416,40,ZJ200414,,12057897
X9L95367603801,X9L95367603840,31010125103,20200416,40,ZJ200414,,12057897
X9L95367600041,X9L95367600080,31010125103,20200416,40,ZJ200414,,12057897
X9L95367600441,X9L95367600480,31010125103,20200416,40,ZJ200414,,12057897
X9L95367603001,X9L95367603040,31010125103,20200416,40,ZJ200414,,12057897
X9L95367600121,X9L95367600160,31010125103,20200416,40,ZJ200414,,12057897
X9L95367601761,X9L95367601800,31010125103,20200416,40,ZJ200414,,12057897
X9L95367600321,X9L95367600360,31010125103,20200416,40,ZJ200414,,12057897
X6G92664702180,X6G92664702180,31010125103,20200416,1,ZJ200414,,12057897
X6J93435200502,X6J93435200502,31010125103,20200416,1,ZJ200414,,12057897
X6J93435200489,X6J93435200489,31010125103,20200416,1,ZJ200414,,12057897
X6J93435200504,X6J93435200504,31010125103,20200416,1,ZJ200414,,12057897
X6J93435200498,X6J93435200498,31010125103,20200416,1,ZJ200414,,12057897
X6J93435200487,X6J93435200487,31010125103,20200416,1,ZJ200414,,12057897
X6J93435200499,X6J93435200499,31010125103,20200416,1,ZJ200414,,12057897
X6J93435200510,X6J93435200510,31010125103,20200416,1,ZJ200414,,12057897
38J95064200321,38J95064200360,32200001401,20200416,40,ZJ200414,,12057897
38J95064200161,38J95064200200,32200001401,20200416,40,ZJ200414,,12057897
38J95064200081,38J95064200120,32200001401,20200416,40,ZJ200414,,12057897
38J95064200121,38J95064200160,32200001401,20200416,40,ZJ200414,,12057897
38J95064200361,38J95064200400,32200001401,20200416,40,ZJ200414,,12057897
39F95289301561,39F95289301600,32200001400,20200416,40,ZJ200414,,12057897
39F95289300721,39F95289300760,32200001400,20200416,40,ZJ200414,,12057897
39F95289300241,39F95289300280,32200001400,20200416,40,ZJ200414,,12057897
39F95289300081,39F95289300120,32200001400,20200416,40,ZJ200414,,12057897
39F95289301921,39F95289301960,32200001400,20200416,40,ZJ200414,,12057897
39F95289300001,39F95289300040,32200001400,20200416,40,ZJ200414,,12057897
39F95289300361,39F95289300400,32200001400,20200416,40,ZJ200414,,12057897
38I94998900841,38I94998900860,32200001400,20200416,20,ZJ200414,,12057897
36G92604902901,36G92604902920,31030022100,20200416,20,ZJ200414,,12057897
36G92604902921,36G92604902940,31030022100,20200416,20,ZJ200414,,12057897
X9K95256801701,X9K95256801800,31010116107,20200416,100,ZJ200414,,12057897
