Frm_SN,To_SN,Procuct_Id,Sys_Date,Qty,SI,So_Id,Usr_Id
UD20L1400501,UD20L1400520,31300007400,20200416,20,KL200415,,12058790
UD20L1400521,UD20L1400540,31300007400,20200416,20,KL200415,,12058790
UD20L1400561,UD20L1400580,31300007400,20200416,20,KL200415,,12058790
UD20L1400381,UD20L1400400,31300007400,20200416,20,KL200415,,12058790
UD20L1400401,UD20L1400420,31300007400,20200416,20,KL200415,,12058790
UD20L1400241,UD20L1400260,31300007400,20200416,20,KL200415,,12058790
UD20L1400301,UD20L1400320,31300007400,20200416,20,KL200415,,12058790
UD20L1400121,UD20L1400140,31300007400,20200416,20,KL200415,,12058790
UD20L1400141,UD20L1400160,31300007400,20200416,20,KL200415,,12058790
UD20L1400341,UD20L1400360,31300007400,20200416,20,KL200415,,12058790
UD20L1400321,UD20L1400340,31300007400,20200416,20,KL200415,,12058790
UD20L1400441,UD20L1400460,31300007400,20200416,20,KL200415,,12058790
UD20L1400161,UD20L1400180,31300007400,20200416,20,KL200415,,12058790
UD20L1400101,UD20L1400120,31300007400,20200416,20,KL200415,,12058790
UD20L1400081,UD20L1400100,31300007400,20200416,20,KL200415,,12058790
UD20L1400361,UD20L1400380,31300007400,20200416,20,KL200415,,12058790
UD20L1400041,UD20L1400060,31300007400,20200416,20,KL200415,,12058790
UD20L1400421,UD20L1400440,31300007400,20200416,20,KL200415,,12058790
UD20L1400541,UD20L1400560,31300007400,20200416,20,KL200415,,12058790
UD20L1400261,UD20L1400280,31300007400,20200416,20,KL200415,,12058790
UD20L1400061,UD20L1400080,31300007400,20200416,20,KL200415,,12058790
UD20L1400581,UD20L1400600,31300007400,20200416,20,KL200415,,12058790
UD20L1400281,UD20L1400300,31300007400,20200416,20,KL200415,,12058790
UD20L1400941,UD20L1400960,31300007400,20200416,20,KL200415,,12058790
UD20L1400621,UD20L1400640,31300007400,20200416,20,KL200415,,12058790
UD20L1400001,UD20L1400020,31300007400,20200416,20,KL200415,,12058790
UD20L1400741,UD20L1400760,31300007400,20200416,20,KL200415,,12058790
UD20L1400881,UD20L1400900,31300007400,20200416,20,KL200415,,12058790
UD20L1400841,UD20L1400860,31300007400,20200416,20,KL200415,,12058790
UD20L1400821,UD20L1400840,31300007400,20200416,20,KL200415,,12058790
UD20L1400761,UD20L1400780,31300007400,20200416,20,KL200415,,12058790
UD20L1400461,UD20L1400480,31300007400,20200416,20,KL200415,,12058790
UD20L1400681,UD20L1400700,31300007400,20200416,20,KL200415,,12058790
UD20L1400701,UD20L1400720,31300007400,20200416,20,KL200415,,12058790
UD20L1400861,UD20L1400880,31300007400,20200416,20,KL200415,,12058790
UD20L1400781,UD20L1400800,31300007400,20200416,20,KL200415,,12058790
UD20L1400901,UD20L1400920,31300007400,20200416,20,KL200415,,12058790
X7K94526600261,X7K94526600280,31030119107,20200416,20,XY200416,,12058790
X7K94526600621,X7K94526600640,31030119107,20200416,20,XY200416,,12058790
X7K94526600461,X7K94526600480,31030119107,20200416,20,XY200416,,12058790
X7K94526600221,X7K94526600240,31030119107,20200416,20,XY200416,,12058790
X9K95307900301,X9K95307900320,31030114113,20200416,20,XY200416,,12058790
X9K95307900921,X9K95307900940,31030114113,20200416,20,XY200416,,12058790
X9E94659001941,X9E94659001960,31030114115,20200416,20,XY200416,,12058790
X9E94659001281,X9E94659001300,31030114115,20200416,20,XY200416,,12058790
X0B95514209501,X0B95514209600,31010105103,20200416,100,XY200416,,12058790
X0B95514209901,X0B95514210000,31010105103,20200416,100,XY200416,,12058790
X0B95514208901,X0B95514209000,31010105103,20200416,100,XY200416,,12058790
X0A95366400401,X0A95366400500,31010105108,20200416,100,XY200416,,12058790
X0A95366400301,X0A95366400400,31010105108,20200416,100,XY200416,,12058790
X0A95366400101,X0A95366400200,31010105108,20200416,100,XY200416,,12058790
X0A95366400701,X0A95366400800,31010105108,20200416,100,XY200416,,12058790
X0A95366400201,X0A95366400300,31010105108,20200416,100,XY200416,,12058790
X0C95551001901,X0C95551002000,31010105104,20200416,100,XY200416,,12058790
X0C95551001701,X0C95551001800,31010105104,20200416,100,XY200416,,12058790
X0C95522501001,X0C95522501001,31010105105,20200416,1,XY200416,,12058790
X6L93633700701,X6L93633700799,31010105105,20200416,99,XY200416,,12058790
